what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1487860348193
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Terminate",1487860348300
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.J2EEPerspective",1487860349956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860350972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860357757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860367149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860377733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860410662
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860412568
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487860413816
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487860414077
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487860452878
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487860453050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860544988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860546442
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1487860547426
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1487860548727
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1487860680755
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1487860691270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1487860694811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860716862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860720774
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1487860722135
executed,command,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1487860722220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860722259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860723683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860724404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1487860726068
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1487860726153
activated,perspective,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugPerspective",1487860726154
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepInto",1487860730936
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860731945
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860732554
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860736027
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860737736
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860738666
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860739176
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860739671
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.StepOver",1487860741360
