127.0.0.1 - - [17/May/2017:22:52:46 +0400] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:48 +0400] "GET /CarService/ HTTP/1.1" 200 829
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:48 +0400] "GET /CarService/styles/LoginStyle.css HTTP/1.1" 200 157
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:48 +0400] "GET /favicon.ico HTTP/1.1" 404 973
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:53 +0400] "POST /CarService/menu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:53 +0400] "GET /CarService/admin_menu?action=getadminmenu HTTP/1.1" 200 915
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:53 +0400] "GET /CarService/styles/CarServiceMenuStyle.css HTTP/1.1" 200 442
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/styles/TableStyle.css HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/scripts/FilterStarter.js HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/styles/IndicatorStyle.css HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/scripts/IndicatorChecker.js HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/scripts/FilterPresenter.js HTTP/1.1" 200 503
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/scripts/Filter.js HTTP/1.1" 200 877
0:0:0:0:0:0:0:1 - - [17/May/2017:22:52:57 +0400] "GET /CarService/scripts/FilterView.js HTTP/1.1" 200 3292
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:46 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:46 +0400] "GET /CarService/scripts/FilterStarter.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:46 +0400] "GET /CarService/styles/TableStyle.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:47 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:48 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:48 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:48 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:48 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/styles/TableStyle.css HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/styles/IndicatorStyle.css HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/scripts/IndicatorChecker.js HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/scripts/Filter.js HTTP/1.1" 200 877
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/scripts/FilterPresenter.js HTTP/1.1" 200 503
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/scripts/FilterView.js HTTP/1.1" 200 3310
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:55 +0400] "GET /CarService/scripts/FilterStarter.js HTTP/1.1" 200 76
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:56 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 13808
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:56 +0400] "GET /CarService/styles/TableStyle.css HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:56 +0400] "GET /CarService/styles/IndicatorStyle.css HTTP/1.1" 200 192
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:56 +0400] "GET /CarService/scripts/IndicatorChecker.js HTTP/1.1" 200 293
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:56 +0400] "GET /CarService/scripts/FilterPresenter.js HTTP/1.1" 200 503
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:56 +0400] "GET /CarService/scripts/Filter.js HTTP/1.1" 200 877
0:0:0:0:0:0:0:1 - - [17/May/2017:22:56:56 +0400] "GET /CarService/scripts/FilterView.js HTTP/1.1" 200 3310
