127.0.0.1 - - [05/Apr/2017:14:43:23 +0400] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:43:25 +0400] "GET /CarService/ HTTP/1.1" 200 560
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:43:34 +0400] "GET /CarService/ HTTP/1.1" 200 560
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:43:41 +0400] "POST /CarService/menu HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:46:09 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 997
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:46:11 +0400] "GET /CarService/client_addorder?action=getaddorderpage HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:46:18 +0400] "POST /CarService/client_addorder HTTP/1.1" 200 1236
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:46:58 +0400] "GET /CarService/client_addorder?action=getaddorderpage HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:47:34 +0400] "GET /CarService/menu?action=getclientmenu HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:50:03 +0400] "GET /CarService/client_addorder?action=getaddorderpage HTTP/1.1" 200 1903
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:50:10 +0400] "POST /CarService/client_addorder HTTP/1.1" 200 1475
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:50:14 +0400] "GET /CarService/menu?action=getclientmenu HTTP/1.1" 200 386
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:12 +0400] "POST /CarService/menu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:17 +0400] "GET /CarService/admin_clients?action=getallclients HTTP/1.1" 200 1462
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:20 +0400] "GET /CarService/admin_addclient?action=getclientaddpage HTTP/1.1" 200 1151
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:41 +0400] "GET /CarService/admin_orders?action=getallorders HTTP/1.1" 200 3721
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:43 +0400] "GET /CarService/menu?action=getadminmenu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:46 +0400] "GET /CarService/admin_works?action=getallworks HTTP/1.1" 200 1653
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:51 +0400] "GET /CarService/admin_deletework?action=getworkdeletepage&workid=183&workguid=caa7a880-4868-455a-9044-13199a9a20d9&workname=strut%20replacement&workprice=4000.0&workdescription=Replace%20strut HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:54:54 +0400] "POST /CarService/admin_works HTTP/1.1" 500 325
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:56:02 +0400] "GET /CarService/admin_deletework?action=getworkdeletepage&workid=183&workguid=caa7a880-4868-455a-9044-13199a9a20d9&workname=strut%20replacement&workprice=4000.0&workdescription=Replace%20strut HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:56:36 +0400] "GET /CarService/admin_works?action=getallworks HTTP/1.1" 200 1653
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:56:41 +0400] "GET /CarService/menu?action=getadminmenu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:56:43 +0400] "GET /CarService/admin_works?action=getallworks HTTP/1.1" 200 1653
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:56:47 +0400] "GET /CarService/admin_deletework?action=getworkdeletepage&workid=183&workguid=caa7a880-4868-455a-9044-13199a9a20d9&workname=strut%20replacement&workprice=4000.0&workdescription=Replace%20strut HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [05/Apr/2017:14:58:32 +0400] "POST /CarService/admin_works HTTP/1.1" 500 325
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:01:57 +0400] "GET /CarService/admin_deletework?action=getworkdeletepage&workid=183&workguid=caa7a880-4868-455a-9044-13199a9a20d9&workname=strut%20replacement&workprice=4000.0&workdescription=Replace%20strut HTTP/1.1" 200 1023
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:01:59 +0400] "GET /CarService/menu?action=getadminmenu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:02:01 +0400] "GET /CarService/admin_shareparts?action=getallshareparts HTTP/1.1" 200 1196
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:02:08 +0400] "GET /CarService/admin_deletesharepart?action=getsharepartdeletepage&sharepartid=186&sharepartguid=8ca242ae-83f3-46ef-b160-a19593845c9c&sharepartname=Front%20left%20strut&sharepartprice=1000.0&sharepartcount=7&sharepartdescription=Front%20left%20strut(1) HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:02:09 +0400] "POST /CarService/admin_shareparts HTTP/1.1" 500 332
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:02:12 +0400] "GET /CarService/admin_deletesharepart?action=getsharepartdeletepage&sharepartid=186&sharepartguid=8ca242ae-83f3-46ef-b160-a19593845c9c&sharepartname=Front%20left%20strut&sharepartprice=1000.0&sharepartcount=7&sharepartdescription=Front%20left%20strut(1) HTTP/1.1" 200 1204
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:02:16 +0400] "GET /CarService/admin_shareparts?action=getallshareparts HTTP/1.1" 200 1196
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:13:43 +0400] "GET /CarService/menu?action=getadminmenu HTTP/1.1" 200 583
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:13:45 +0400] "GET /CarService/login?action=logout HTTP/1.1" 200 560
0:0:0:0:0:0:0:1 - - [05/Apr/2017:15:13:51 +0400] "GET /CarService/client_orders?action=getclientorders HTTP/1.1" 200 1475
